"source_id","source_type","source_title","relation_type","target_id","target_type","target_title","note","source_file","target_file","status"
"OPI-CTX-01-08","观点单元","""一句贯穿全文的话来自作者自题：\""A person is the sum of their con…""","回应","QST-CTX-01","问题单元","""论文《上下文工程 2.0》：给这门手艺补上它自己的上下文""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-01-08_一句贯穿全文的话来自作者自题：--A person is the sum of their con….md","02-内容单元库/问题单元/QST-CTX-01_论文《上下文工程 2.0》：给这门手艺补上它自己的上下文.md","有效"
"OPI-CTX-01-08","观点单元","""一句贯穿全文的话来自作者自题：\""A person is the sum of their con…""","证明","CON-context","概念单元","""上下文""","""这条观点用到了「上下文」""","02-内容单元库/观点单元/OPI-CTX-01-08_一句贯穿全文的话来自作者自题：--A person is the sum of their con….md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"OPI-CTX-02-01","观点单元","""模型能接收长上下文，不等于能稳健地使用长上下文。作者开门见山：近来的语言模型有能力把长上下文作为…""","回应","QST-CTX-02","问题单元","""经典论文《迷失在中间》：位置决定了模型能不能真的用上信息""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-02-01_模型能接收长上下文，不等于能稳健地使用长上下文。作者开门见山：近来的语言模型有能力把长上下文作为….md","02-内容单元库/问题单元/QST-CTX-02_经典论文《迷失在中间》：位置决定了模型能不能真的用上信息.md","有效"
"OPI-CTX-02-01","观点单元","""模型能接收长上下文，不等于能稳健地使用长上下文。作者开门见山：近来的语言模型有能力把长上下文作为…""","证明","CON-context","概念单元","""上下文""","""这条观点用到了「上下文」""","02-内容单元库/观点单元/OPI-CTX-02-01_模型能接收长上下文，不等于能稳健地使用长上下文。作者开门见山：近来的语言模型有能力把长上下文作为….md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"OPI-CTX-02-02","观点单元","""只要改变相关信息在输入中的位置，其他一切不变，模型性能就会显著下降——这本身就证明当前模型无法稳…""","回应","QST-CTX-02","问题单元","""经典论文《迷失在中间》：位置决定了模型能不能真的用上信息""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-02-02_只要改变相关信息在输入中的位置，其他一切不变，模型性能就会显著下降——这本身就证明当前模型无法稳….md","02-内容单元库/问题单元/QST-CTX-02_经典论文《迷失在中间》：位置决定了模型能不能真的用上信息.md","有效"
"OPI-CTX-02-02","观点单元","""只要改变相关信息在输入中的位置，其他一切不变，模型性能就会显著下降——这本身就证明当前模型无法稳…""","证明","CON-context","概念单元","""上下文""","""这条观点用到了「上下文」""","02-内容单元库/观点单元/OPI-CTX-02-02_只要改变相关信息在输入中的位置，其他一切不变，模型性能就会显著下降——这本身就证明当前模型无法稳….md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"OPI-CTX-02-03","观点单元","""性能随位置画出一条独特的 U 型曲线：相关信息出现在上下文最开头（首因偏置）或最末尾（近因偏置）…""","回应","QST-CTX-02","问题单元","""经典论文《迷失在中间》：位置决定了模型能不能真的用上信息""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-02-03_性能随位置画出一条独特的 U 型曲线：相关信息出现在上下文最开头（首因偏置）或最末尾（近因偏置）….md","02-内容单元库/问题单元/QST-CTX-02_经典论文《迷失在中间》：位置决定了模型能不能真的用上信息.md","有效"
"OPI-CTX-02-03","观点单元","""性能随位置画出一条独特的 U 型曲线：相关信息出现在上下文最开头（首因偏置）或最末尾（近因偏置）…""","证明","CON-context","概念单元","""上下文""","""这条观点用到了「上下文」""","02-内容单元库/观点单元/OPI-CTX-02-03_性能随位置画出一条独特的 U 型曲线：相关信息出现在上下文最开头（首因偏置）或最末尾（近因偏置）….md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"OPI-CTX-02-04","观点单元","""最刺眼的一个数字：当相关文档被放在 20 篇或 30 篇文档的中间时，GPT-3.5-Turbo…""","回应","QST-CTX-02","问题单元","""经典论文《迷失在中间》：位置决定了模型能不能真的用上信息""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-02-04_最刺眼的一个数字：当相关文档被放在 20 篇或 30 篇文档的中间时，GPT-3.5-Turbo….md","02-内容单元库/问题单元/QST-CTX-02_经典论文《迷失在中间》：位置决定了模型能不能真的用上信息.md","有效"
"OPI-CTX-02-04","观点单元","""最刺眼的一个数字：当相关文档被放在 20 篇或 30 篇文档的中间时，GPT-3.5-Turbo…""","证明","CON-memory","概念单元","""记忆""","""这条观点用到了「记忆」""","02-内容单元库/观点单元/OPI-CTX-02-04_最刺眼的一个数字：当相关文档被放在 20 篇或 30 篇文档的中间时，GPT-3.5-Turbo….md","02-内容单元库/概念单元/CON-memory_记忆.md","有效"
"OPI-CTX-02-05","观点单元","""由此得到一个实践性的判断：给模型更长的输入是一笔权衡（trade-off）——更多信息可能帮助完…""","回应","QST-CTX-02","问题单元","""经典论文《迷失在中间》：位置决定了模型能不能真的用上信息""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-02-05_由此得到一个实践性的判断：给模型更长的输入是一笔权衡（trade-off）——更多信息可能帮助完….md","02-内容单元库/问题单元/QST-CTX-02_经典论文《迷失在中间》：位置决定了模型能不能真的用上信息.md","有效"
"OPI-CTX-02-06","观点单元","""论文还留下一条新的评测协议：要声称一个模型能稳健使用长上下文，必须证明它的性能受相关信息位置的影…""","回应","QST-CTX-02","问题单元","""经典论文《迷失在中间》：位置决定了模型能不能真的用上信息""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-02-06_论文还留下一条新的评测协议：要声称一个模型能稳健使用长上下文，必须证明它的性能受相关信息位置的影….md","02-内容单元库/问题单元/QST-CTX-02_经典论文《迷失在中间》：位置决定了模型能不能真的用上信息.md","有效"
"OPI-CTX-02-06","观点单元","""论文还留下一条新的评测协议：要声称一个模型能稳健使用长上下文，必须证明它的性能受相关信息位置的影…""","证明","CON-context","概念单元","""上下文""","""这条观点用到了「上下文」""","02-内容单元库/观点单元/OPI-CTX-02-06_论文还留下一条新的评测协议：要声称一个模型能稳健使用长上下文，必须证明它的性能受相关信息位置的影….md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"OPI-CTX-03-01","观点单元","""人们默认模型是均匀地处理上下文的——第 10000 个 token 应该和第 100 个 tok…""","回应","QST-CTX-03","问题单元","""Chroma 实测上下文腐烂：输入越长，模型并非均匀地可靠""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-03-01_人们默认模型是均匀地处理上下文的——第 10000 个 token 应该和第 100 个 tok….md","02-内容单元库/问题单元/QST-CTX-03_Chroma 实测上下文腐烂：输入越长，模型并非均匀地可靠.md","有效"
"OPI-CTX-03-01","观点单元","""人们默认模型是均匀地处理上下文的——第 10000 个 token 应该和第 100 个 tok…""","证明","CON-context","概念单元","""上下文""","""这条观点用到了「上下文」""","02-内容单元库/观点单元/OPI-CTX-03-01_人们默认模型是均匀地处理上下文的——第 10000 个 token 应该和第 100 个 tok….md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"OPI-CTX-03-02","观点单元","""报告横跨 18 个模型（含 GPT-4.1、Claude 4、Gemini 2.5、Qwen3 …""","回应","QST-CTX-03","问题单元","""Chroma 实测上下文腐烂：输入越长，模型并非均匀地可靠""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-03-02_报告横跨 18 个模型（含 GPT-4.1、Claude 4、Gemini 2.5、Qwen3 ….md","02-内容单元库/问题单元/QST-CTX-03_Chroma 实测上下文腐烂：输入越长，模型并非均匀地可靠.md","有效"
"OPI-CTX-03-02","观点单元","""报告横跨 18 个模型（含 GPT-4.1、Claude 4、Gemini 2.5、Qwen3 …""","证明","CON-context","概念单元","""上下文""","""这条观点用到了「上下文」""","02-内容单元库/观点单元/OPI-CTX-03-02_报告横跨 18 个模型（含 GPT-4.1、Claude 4、Gemini 2.5、Qwen3 ….md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"OPI-CTX-03-03","观点单元","""方法论上的关键动作是：把任务难度钉死，只让输入长度变化。既有长上下文评测的通病是让「文本更长」和…""","回应","QST-CTX-03","问题单元","""Chroma 实测上下文腐烂：输入越长，模型并非均匀地可靠""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-03-03_方法论上的关键动作是：把任务难度钉死，只让输入长度变化。既有长上下文评测的通病是让「文本更长」和….md","02-内容单元库/问题单元/QST-CTX-03_Chroma 实测上下文腐烂：输入越长，模型并非均匀地可靠.md","有效"
"OPI-CTX-03-03","观点单元","""方法论上的关键动作是：把任务难度钉死，只让输入长度变化。既有长上下文评测的通病是让「文本更长」和…""","证明","CON-context","概念单元","""上下文""","""这条观点用到了「上下文」""","02-内容单元库/观点单元/OPI-CTX-03-03_方法论上的关键动作是：把任务难度钉死，只让输入长度变化。既有长上下文评测的通病是让「文本更长」和….md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"OPI-CTX-03-04","观点单元","""即便在这样刻意简化到最低限度的任务上（语义检索、对话问答、照抄一段重复词），性能仍然随长度下降。…""","回应","QST-CTX-03","问题单元","""Chroma 实测上下文腐烂：输入越长，模型并非均匀地可靠""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-03-04_即便在这样刻意简化到最低限度的任务上（语义检索、对话问答、照抄一段重复词），性能仍然随长度下降。….md","02-内容单元库/问题单元/QST-CTX-03_Chroma 实测上下文腐烂：输入越长，模型并非均匀地可靠.md","有效"
"OPI-CTX-03-05","观点单元","""最终落点是 context engineering：相关信息在不在上下文里，不是全部；怎么摆才更…""","回应","QST-CTX-03","问题单元","""Chroma 实测上下文腐烂：输入越长，模型并非均匀地可靠""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-03-05_最终落点是 context engineering：相关信息在不在上下文里，不是全部；怎么摆才更….md","02-内容单元库/问题单元/QST-CTX-03_Chroma 实测上下文腐烂：输入越长，模型并非均匀地可靠.md","有效"
"OPI-CTX-03-05","观点单元","""最终落点是 context engineering：相关信息在不在上下文里，不是全部；怎么摆才更…""","证明","CON-context","概念单元","""上下文""","""这条观点用到了「上下文」""","02-内容单元库/观点单元/OPI-CTX-03-05_最终落点是 context engineering：相关信息在不在上下文里，不是全部；怎么摆才更….md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"OPI-CTX-04-01","观点单元","""Manus 在项目起点面对一个关键选择：用开源底座训练一个端到端的 agentic 模型，还是在…""","回应","QST-CTX-04","问题单元","""Manus 的上下文工程实战：几轮重写换来的一组局部最优""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-04-01_Manus 在项目起点面对一个关键选择：用开源底座训练一个端到端的 agentic 模型，还是在….md","02-内容单元库/问题单元/QST-CTX-04_Manus 的上下文工程实战：几轮重写换来的一组局部最优.md","有效"
"OPI-CTX-04-01","观点单元","""Manus 在项目起点面对一个关键选择：用开源底座训练一个端到端的 agentic 模型，还是在…""","证明","CON-context","概念单元","""上下文""","""这条观点用到了「上下文」""","02-内容单元库/观点单元/OPI-CTX-04-01_Manus 在项目起点面对一个关键选择：用开源底座训练一个端到端的 agentic 模型，还是在….md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"OPI-CTX-04-01","观点单元","""Manus 在项目起点面对一个关键选择：用开源底座训练一个端到端的 agentic 模型，还是在…""","证明","CON-context-engineering","概念单元","""上下文工程""","""这条观点用到了「上下文工程」""","02-内容单元库/观点单元/OPI-CTX-04-01_Manus 在项目起点面对一个关键选择：用开源底座训练一个端到端的 agentic 模型，还是在….md","02-内容单元库/概念单元/CON-context-engineering_上下文工程.md","有效"
"OPI-CTX-04-02","观点单元","""这个选择买到的是迭代速度与解耦：改进以小时而不是周为单位发版，产品与底层模型保持正交。作者的比喻…""","回应","QST-CTX-04","问题单元","""Manus 的上下文工程实战：几轮重写换来的一组局部最优""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-04-02_这个选择买到的是迭代速度与解耦：改进以小时而不是周为单位发版，产品与底层模型保持正交。作者的比喻….md","02-内容单元库/问题单元/QST-CTX-04_Manus 的上下文工程实战：几轮重写换来的一组局部最优.md","有效"
"OPI-CTX-04-03","观点单元","""上下文工程并不优雅。它是一门实验科学：Manus 的 agent 框架被重写了四次，每次都是因为…""","回应","QST-CTX-04","问题单元","""Manus 的上下文工程实战：几轮重写换来的一组局部最优""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-04-03_上下文工程并不优雅。它是一门实验科学：Manus 的 agent 框架被重写了四次，每次都是因为….md","02-内容单元库/问题单元/QST-CTX-04_Manus 的上下文工程实战：几轮重写换来的一组局部最优.md","有效"
"OPI-CTX-04-03","观点单元","""上下文工程并不优雅。它是一门实验科学：Manus 的 agent 框架被重写了四次，每次都是因为…""","证明","CON-context","概念单元","""上下文""","""这条观点用到了「上下文」""","02-内容单元库/观点单元/OPI-CTX-04-03_上下文工程并不优雅。它是一门实验科学：Manus 的 agent 框架被重写了四次，每次都是因为….md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"OPI-CTX-04-03","观点单元","""上下文工程并不优雅。它是一门实验科学：Manus 的 agent 框架被重写了四次，每次都是因为…""","证明","CON-context-engineering","概念单元","""上下文工程""","""这条观点用到了「上下文工程」""","02-内容单元库/观点单元/OPI-CTX-04-03_上下文工程并不优雅。它是一门实验科学：Manus 的 agent 框架被重写了四次，每次都是因为….md","02-内容单元库/概念单元/CON-context-engineering_上下文工程.md","有效"
"OPI-CTX-04-04","观点单元","""因此全文交付的是这轮试错抵达的一组局部最优（local optima），而非普适真理：这些只是对…""","回应","QST-CTX-04","问题单元","""Manus 的上下文工程实战：几轮重写换来的一组局部最优""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-04-04_因此全文交付的是这轮试错抵达的一组局部最优（local optima），而非普适真理：这些只是对….md","02-内容单元库/问题单元/QST-CTX-04_Manus 的上下文工程实战：几轮重写换来的一组局部最优.md","有效"
"OPI-CTX-04-05","观点单元","""六条局部最优：围绕 KV-cache 设计、掩码而非移除工具、把文件系统当上下文、通过复述操纵注…""","回应","QST-CTX-04","问题单元","""Manus 的上下文工程实战：几轮重写换来的一组局部最优""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-04-05_六条局部最优：围绕 KV-cache 设计、掩码而非移除工具、把文件系统当上下文、通过复述操纵注….md","02-内容单元库/问题单元/QST-CTX-04_Manus 的上下文工程实战：几轮重写换来的一组局部最优.md","有效"
"OPI-CTX-04-05","观点单元","""六条局部最优：围绕 KV-cache 设计、掩码而非移除工具、把文件系统当上下文、通过复述操纵注…""","证明","CON-context","概念单元","""上下文""","""这条观点用到了「上下文」""","02-内容单元库/观点单元/OPI-CTX-04-05_六条局部最优：围绕 KV-cache 设计、掩码而非移除工具、把文件系统当上下文、通过复述操纵注….md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"OPI-CTX-04-05","观点单元","""六条局部最优：围绕 KV-cache 设计、掩码而非移除工具、把文件系统当上下文、通过复述操纵注…""","证明","CON-tool","概念单元","""工具""","""这条观点用到了「工具」""","02-内容单元库/观点单元/OPI-CTX-04-05_六条局部最优：围绕 KV-cache 设计、掩码而非移除工具、把文件系统当上下文、通过复述操纵注….md","02-内容单元库/概念单元/CON-tool_工具.md","有效"
"OPI-CTX-05-01","观点单元","""好的 context engineering，就是为 agent 找到最小可能的高信号 toke…""","回应","QST-CTX-05","问题单元","""Anthropic：有效的上下文工程，是为 agent 找到最小充分信息集""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-05-01_好的 context engineering，就是为 agent 找到最小可能的高信号 toke….md","02-内容单元库/问题单元/QST-CTX-05_Anthropic：有效的上下文工程，是为 agent 找到最小充分信息集.md","有效"
"OPI-CTX-05-02","观点单元","""prompt engineering 是「写好一段指令」的离散任务；context engine…""","回应","QST-CTX-05","问题单元","""Anthropic：有效的上下文工程，是为 agent 找到最小充分信息集""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-05-02_prompt engineering 是「写好一段指令」的离散任务；context engine….md","02-内容单元库/问题单元/QST-CTX-05_Anthropic：有效的上下文工程，是为 agent 找到最小充分信息集.md","有效"
"OPI-CTX-05-02","观点单元","""prompt engineering 是「写好一段指令」的离散任务；context engine…""","证明","CON-context","概念单元","""上下文""","""这条观点用到了「上下文」""","02-内容单元库/观点单元/OPI-CTX-05-02_prompt engineering 是「写好一段指令」的离散任务；context engine….md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"OPI-CTX-05-02","观点单元","""prompt engineering 是「写好一段指令」的离散任务；context engine…""","证明","CON-context-window","概念单元","""上下文窗口""","""这条观点用到了「上下文窗口」""","02-内容单元库/观点单元/OPI-CTX-05-02_prompt engineering 是「写好一段指令」的离散任务；context engine….md","02-内容单元库/概念单元/CON-context-window_上下文窗口.md","有效"
"OPI-CTX-05-03","观点单元","""context 必须被当成有限资源看待，且边际收益递减。LLM 和人一样有一份「注意力预算」（a…""","回应","QST-CTX-05","问题单元","""Anthropic：有效的上下文工程，是为 agent 找到最小充分信息集""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-05-03_context 必须被当成有限资源看待，且边际收益递减。LLM 和人一样有一份「注意力预算」（a….md","02-内容单元库/问题单元/QST-CTX-05_Anthropic：有效的上下文工程，是为 agent 找到最小充分信息集.md","有效"
"OPI-CTX-05-03","观点单元","""context 必须被当成有限资源看待，且边际收益递减。LLM 和人一样有一份「注意力预算」（a…""","证明","CON-attention-budget","概念单元","""注意力预算""","""这条观点用到了「注意力预算」""","02-内容单元库/观点单元/OPI-CTX-05-03_context 必须被当成有限资源看待，且边际收益递减。LLM 和人一样有一份「注意力预算」（a….md","02-内容单元库/概念单元/CON-attention-budget_注意力预算.md","有效"
"OPI-CTX-05-04","观点单元","""长时程任务绕开窗口限制的三种技术：compaction（压缩）、structured note-…""","回应","QST-CTX-05","问题单元","""Anthropic：有效的上下文工程，是为 agent 找到最小充分信息集""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-05-04_长时程任务绕开窗口限制的三种技术：compaction（压缩）、structured note-….md","02-内容单元库/问题单元/QST-CTX-05_Anthropic：有效的上下文工程，是为 agent 找到最小充分信息集.md","有效"
"OPI-CTX-05-05","观点单元","""演进方向：模型越强，需要的规定性工程越少，agent 自主度越高；但「把 context 当作珍…""","回应","QST-CTX-05","问题单元","""Anthropic：有效的上下文工程，是为 agent 找到最小充分信息集""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-05-05_演进方向：模型越强，需要的规定性工程越少，agent 自主度越高；但「把 context 当作珍….md","02-内容单元库/问题单元/QST-CTX-05_Anthropic：有效的上下文工程，是为 agent 找到最小充分信息集.md","有效"
"OPI-CTX-06-01","观点单元","""作者 Dex Horthy 提出的中心问题只有一句：「What are the principl…""","回应","QST-CTX-06","问题单元","""12-Factor Agents：让 LLM 软件真能交付给生产用户的十二条原则""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-06-01_作者 Dex Horthy 提出的中心问题只有一句：「What are the principl….md","02-内容单元库/问题单元/QST-CTX-06_12-Factor Agents：让 LLM 软件真能交付给生产用户的十二条原则.md","有效"
"OPI-CTX-06-02","观点单元","""他的经验结论是反直觉的：好的 agent 大多不是 agent。市面上自称 \""AI Agents…""","回应","QST-CTX-06","问题单元","""12-Factor Agents：让 LLM 软件真能交付给生产用户的十二条原则""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-06-02_他的经验结论是反直觉的：好的 agent 大多不是 agent。市面上自称 --AI Agents….md","02-内容单元库/问题单元/QST-CTX-06_12-Factor Agents：让 LLM 软件真能交付给生产用户的十二条原则.md","有效"
"OPI-CTX-06-02","观点单元","""他的经验结论是反直觉的：好的 agent 大多不是 agent。市面上自称 \""AI Agents…""","证明","CON-agent","概念单元","""AI Agent""","""这条观点用到了「AI Agent」""","02-内容单元库/观点单元/OPI-CTX-06-02_他的经验结论是反直觉的：好的 agent 大多不是 agent。市面上自称 --AI Agents….md","02-内容单元库/概念单元/CON-agent_AI Agent.md","有效"
"OPI-CTX-06-03","观点单元","""好的 agent 并不遵循「here's your prompt, here's a bag o…""","回应","QST-CTX-06","问题单元","""12-Factor Agents：让 LLM 软件真能交付给生产用户的十二条原则""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-06-03_好的 agent 并不遵循「here's your prompt, here's a bag o….md","02-内容单元库/问题单元/QST-CTX-06_12-Factor Agents：让 LLM 软件真能交付给生产用户的十二条原则.md","有效"
"OPI-CTX-06-04","观点单元","""因此 12-factor agents 的定位不是又一个框架，而是一组可拆解、可单点植入的工程原…""","回应","QST-CTX-06","问题单元","""12-Factor Agents：让 LLM 软件真能交付给生产用户的十二条原则""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-06-04_因此 12-factor agents 的定位不是又一个框架，而是一组可拆解、可单点植入的工程原….md","02-内容单元库/问题单元/QST-CTX-06_12-Factor Agents：让 LLM 软件真能交付给生产用户的十二条原则.md","有效"
"OPI-CTX-06-05","观点单元","""落地路径也随之改变：与其为 agent 做一次 greenfield rewrite，不如把 a…""","回应","QST-CTX-06","问题单元","""12-Factor Agents：让 LLM 软件真能交付给生产用户的十二条原则""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-06-05_落地路径也随之改变：与其为 agent 做一次 greenfield rewrite，不如把 a….md","02-内容单元库/问题单元/QST-CTX-06_12-Factor Agents：让 LLM 软件真能交付给生产用户的十二条原则.md","有效"
"OPI-CTX-07-01","观点单元","""文章把 Loop Engineering 定义为 Prompt Engineering、Cont…""","回应","QST-CTX-07","问题单元","""从 Prompt 转向 Loop Engineering 的工作流拐点""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-07-01_文章把 Loop Engineering 定义为 Prompt Engineering、Cont….md","02-内容单元库/问题单元/QST-CTX-07_从 Prompt 转向 Loop Engineering 的工作流拐点.md","有效"
"OPI-CTX-07-01","观点单元","""文章把 Loop Engineering 定义为 Prompt Engineering、Cont…""","证明","CON-prompt","概念单元","""提示""","""这条观点用到了「提示」""","02-内容单元库/观点单元/OPI-CTX-07-01_文章把 Loop Engineering 定义为 Prompt Engineering、Cont….md","02-内容单元库/概念单元/CON-prompt_提示.md","有效"
"OPI-CTX-07-02","观点单元","""作者认为这个新词不是单纯的概念炒作。行业变化太快时，人们需要更精确的表达来描述新的工作重心；Lo…""","回应","QST-CTX-07","问题单元","""从 Prompt 转向 Loop Engineering 的工作流拐点""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-07-02_作者认为这个新词不是单纯的概念炒作。行业变化太快时，人们需要更精确的表达来描述新的工作重心；Lo….md","02-内容单元库/问题单元/QST-CTX-07_从 Prompt 转向 Loop Engineering 的工作流拐点.md","有效"
"OPI-CTX-07-03","观点单元","""这篇文章最重要的判断是：Loop Engineering 表面上是工程实践，本质上是管理能力。真…""","回应","QST-CTX-07","问题单元","""从 Prompt 转向 Loop Engineering 的工作流拐点""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-07-03_这篇文章最重要的判断是：Loop Engineering 表面上是工程实践，本质上是管理能力。真….md","02-内容单元库/问题单元/QST-CTX-07_从 Prompt 转向 Loop Engineering 的工作流拐点.md","有效"
"OPI-CTX-10-01","观点单元","""Linear 联合创始人兼 CEO Karri Saarinen 的中心主张：把 AI 装进软件…""","回应","QST-CTX-10","问题单元","""SaaS 没死，Linear 正把上下文变成 Agent 的骨架""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-10-01_Linear 联合创始人兼 CEO Karri Saarinen 的中心主张：把 AI 装进软件….md","02-内容单元库/问题单元/QST-CTX-10_SaaS 没死，Linear 正把上下文变成 Agent 的骨架.md","有效"
"OPI-CTX-10-01","观点单元","""Linear 联合创始人兼 CEO Karri Saarinen 的中心主张：把 AI 装进软件…""","证明","CON-context","概念单元","""上下文""","""这条观点用到了「上下文」""","02-内容单元库/观点单元/OPI-CTX-10-01_Linear 联合创始人兼 CEO Karri Saarinen 的中心主张：把 AI 装进软件….md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"OPI-CTX-10-02","观点单元","""对“SaaS 已死”的回应：这个时代的完美生意恰恰仍是 SaaS。Linear 是工作被发起、信…""","回应","QST-CTX-10","问题单元","""SaaS 没死，Linear 正把上下文变成 Agent 的骨架""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-10-02_对“SaaS 已死”的回应：这个时代的完美生意恰恰仍是 SaaS。Linear 是工作被发起、信….md","02-内容单元库/问题单元/QST-CTX-10_SaaS 没死，Linear 正把上下文变成 Agent 的骨架.md","有效"
"OPI-CTX-10-03","观点单元","""度量与质量：agent 写了多少代码、合并了多少 PR、烧了多少 token，都是虚荣指标，只量…""","回应","QST-CTX-10","问题单元","""SaaS 没死，Linear 正把上下文变成 Agent 的骨架""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-10-03_度量与质量：agent 写了多少代码、合并了多少 PR、烧了多少 token，都是虚荣指标，只量….md","02-内容单元库/问题单元/QST-CTX-10_SaaS 没死，Linear 正把上下文变成 Agent 的骨架.md","有效"
"OPI-CTX-10-04","观点单元","""节奏哲学：执行要快，决策要慢。不要用 AI 去“speed-run”决策；先花时间找对问题和方法…""","回应","QST-CTX-10","问题单元","""SaaS 没死，Linear 正把上下文变成 Agent 的骨架""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-10-04_节奏哲学：执行要快，决策要慢。不要用 AI 去“speed-run”决策；先花时间找对问题和方法….md","02-内容单元库/问题单元/QST-CTX-10_SaaS 没死，Linear 正把上下文变成 Agent 的骨架.md","有效"
"OPI-CTX-10-05","观点单元","""人的位置：agent 会接管执行、甚至部分自主决策，但产品构建仍是手艺与艺术，靠直觉而非 A/B…""","回应","QST-CTX-10","问题单元","""SaaS 没死，Linear 正把上下文变成 Agent 的骨架""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-10-05_人的位置：agent 会接管执行、甚至部分自主决策，但产品构建仍是手艺与艺术，靠直觉而非 A-B….md","02-内容单元库/问题单元/QST-CTX-10_SaaS 没死，Linear 正把上下文变成 Agent 的骨架.md","有效"
"OPI-CTX-12-01","观点单元","""每次做完一件事总要跟着做的那个检查——改完前端要跑的端到端验证、提交前的安全扫描、发 PR 前的…""","回应","QST-CTX-12","问题单元","""用 Skills 在 Claude Code 里搭建验证闭环""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-12-01_每次做完一件事总要跟着做的那个检查——改完前端要跑的端到端验证、提交前的安全扫描、发 PR 前的….md","02-内容单元库/问题单元/QST-CTX-12_用 Skills 在 Claude Code 里搭建验证闭环.md","有效"
"OPI-CTX-12-02","观点单元","""写成 skill 只是第一步。真正的设计决策是「让检查匹配它运行的位置」：按你需要它触发的频率，…""","回应","QST-CTX-12","问题单元","""用 Skills 在 Claude Code 里搭建验证闭环""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-12-02_写成 skill 只是第一步。真正的设计决策是「让检查匹配它运行的位置」：按你需要它触发的频率，….md","02-内容单元库/问题单元/QST-CTX-12_用 Skills 在 Claude Code 里搭建验证闭环.md","有效"
